DATE       TIME,WARO PC,Flag1
1/10/2017 0:00,7.24, 
1/10/2017 0:15,7.24, 
1/10/2017 0:30,7.24, 
1/10/2017 0:45,7.24, 
1/10/2017 1:00,7.24, 
1/10/2017 1:15,7.24, 
1/10/2017 1:30,7.24, 
1/10/2017 1:45,7.24, 
1/10/2017 2:00,7.24, 
1/10/2017 2:15,7.24, 
1/10/2017 2:30,7.24, 
1/10/2017 2:45,7.24, 
1/10/2017 3:00,7.24, 
1/10/2017 3:15,7.24, 
1/10/2017 3:30,7.24, 
1/10/2017 3:45,7.24, 
1/10/2017 4:00,7.24, 
1/10/2017 4:15,7.24, 
1/10/2017 4:30,7.24, 
1/10/2017 4:45,7.24, 
1/10/2017 5:00,7.24, 
1/10/2017 5:15,7.24, 
1/10/2017 5:30,7.24, 
1/10/2017 5:45,7.24, 
1/10/2017 6:00,7.24, 
1/10/2017 6:15,7.24, 
1/10/2017 6:30,7.24, 
1/10/2017 6:45,7.24, 
1/10/2017 7:00,7.24, 
1/10/2017 7:15,7.24, 
1/10/2017 7:30,7.24, 
1/10/2017 7:45,7.24, 
1/10/2017 8:00,7.24, 
1/10/2017 8:15,7.24, 
1/10/2017 8:30,7.24, 
1/10/2017 8:45,7.24, 
1/10/2017 9:00,7.24, 
1/10/2017 9:15,7.24, 
1/10/2017 9:30,7.24, 
1/10/2017 9:45,7.25, 
1/10/2017 10:00,7.27, 
1/10/2017 10:15,7.29, 
1/10/2017 10:30,7.3, 
1/10/2017 10:45,7.32, 
1/10/2017 11:00,7.35, 
1/10/2017 11:15,7.38, 
1/10/2017 11:30,7.42, 
1/10/2017 11:45,7.47, 
1/10/2017 12:00,7.51, 
1/10/2017 12:15,7.55, 
1/10/2017 12:30,7.59, 
1/10/2017 12:45,7.63, 
1/10/2017 13:00,7.67, 
1/10/2017 13:15,7.73, 
1/10/2017 13:30,7.78, 
1/10/2017 13:45,7.83, 
1/10/2017 14:00,7.88, 
1/10/2017 14:15,7.92, 
1/10/2017 14:30,7.94, 
1/10/2017 14:45,7.96, 
1/10/2017 15:00,7.98, 
1/10/2017 15:15,8.01, 
1/10/2017 15:30,8.03, 
1/10/2017 15:45,8.05, 
1/10/2017 16:00,8.08, 
1/10/2017 16:15,8.1, 
1/10/2017 16:30,8.11, 
1/10/2017 16:45,8.13, 
1/10/2017 17:00,8.15, 
1/10/2017 17:15,8.17, 
1/10/2017 17:30,8.17, 
1/10/2017 17:45,8.17, 
1/10/2017 18:00,8.17, 
1/10/2017 18:15,8.18, 
1/10/2017 18:30,8.18, 
1/10/2017 18:45,8.18, 
1/10/2017 19:00,8.18, 
1/10/2017 19:15,8.21, 
1/10/2017 19:30,8.22, 
1/10/2017 19:45,8.22, 
1/10/2017 20:00,8.22, 
1/10/2017 20:15,8.22, 
1/10/2017 20:30,8.22, 
1/10/2017 20:45,8.22, 
1/10/2017 21:00,8.22, 
1/10/2017 21:15,8.25, 
1/10/2017 21:30,8.28, 
1/10/2017 21:45,8.28, 
1/10/2017 22:00,8.28, 
1/10/2017 22:15,8.28, 
1/10/2017 22:30,8.28, 
1/10/2017 22:45,8.29, 
1/10/2017 23:00,8.29, 
1/10/2017 23:15,8.29, 
1/10/2017 23:30,8.29, 
1/10/2017 23:45,8.29, 
1/11/2017 0:00,8.29, 
1/11/2017 0:15,8.29, 
1/11/2017 0:30,8.29, 
1/11/2017 0:45,8.29, 
1/11/2017 1:00,8.29, 
1/11/2017 1:15,8.29, 
1/11/2017 1:30,8.29, 
1/11/2017 1:45,8.29, 
1/11/2017 2:00,8.29, 
1/11/2017 2:15,8.29, 
1/11/2017 2:30,8.29, 
1/11/2017 2:45,8.29, 
1/11/2017 3:00,8.29, 
1/11/2017 3:15,8.29, 
1/11/2017 3:30,8.29, 
1/11/2017 3:45,8.29, 
1/11/2017 4:00,8.29, 
1/11/2017 4:15,8.29, 
1/11/2017 4:30,8.29, 
1/11/2017 4:45,8.29, 
1/11/2017 5:00,8.29, 
1/11/2017 5:15,8.29, 
1/11/2017 5:30,8.29, 
1/11/2017 5:45,8.29, 
1/11/2017 6:00,8.29, 
1/11/2017 6:15,8.29, 
1/11/2017 6:30,8.29, 
1/11/2017 6:45,8.29, 
1/11/2017 7:00,8.29, 
1/11/2017 7:15,8.29, 
1/11/2017 7:30,8.29, 
1/11/2017 7:45,8.29, 
1/11/2017 8:00,8.29, 
1/11/2017 8:15,8.29, 
1/11/2017 8:30,8.29, 
1/11/2017 8:45,8.29, 
1/11/2017 9:00,8.29, 
1/11/2017 9:15,8.29, 
1/11/2017 9:30,8.29, 
1/11/2017 9:45,8.29, 
1/11/2017 10:00,8.29, 
1/11/2017 10:15,8.29, 
1/11/2017 10:30,8.29, 
1/11/2017 10:45,8.29, 
1/11/2017 11:00,8.29, 
1/11/2017 11:15,8.29, 
1/11/2017 11:30,8.29, 
1/11/2017 11:45,8.29, 
1/11/2017 12:00,8.29, 
1/11/2017 12:15,8.29, 
1/11/2017 12:30,8.29, 
1/11/2017 12:45,8.29, 
1/11/2017 13:00,8.29, 
1/11/2017 13:15,8.29, 
1/11/2017 13:30,8.29, 
1/11/2017 13:45,8.29, 
1/11/2017 14:00,8.29, 
1/11/2017 14:15,8.29, 
1/11/2017 14:30,8.29, 
1/11/2017 14:45,8.29, 
1/11/2017 15:00,8.29, 
1/11/2017 15:15,8.29, 
1/11/2017 15:30,8.29, 
1/11/2017 15:45,8.29, 
1/11/2017 16:00,8.29, 
1/11/2017 16:15,8.29, 
1/11/2017 16:30,8.29, 
1/11/2017 16:45,8.29, 
1/11/2017 17:00,8.29, 
1/11/2017 17:15,8.29, 
1/11/2017 17:30,8.29, 
1/11/2017 17:45,8.29, 
1/11/2017 18:00,8.29, 
1/11/2017 18:15,8.29, 
1/11/2017 18:30,8.29, 
1/11/2017 18:45,8.29, 
1/11/2017 19:00,8.29, 
1/11/2017 19:15,8.29, 
1/11/2017 19:30,8.29, 
1/11/2017 19:45,8.29, 
1/11/2017 20:00,8.29, 
1/11/2017 20:15,8.29, 
1/11/2017 20:30,8.29, 
1/11/2017 20:45,8.29, 
1/11/2017 21:00,8.29, 
1/11/2017 21:15,8.29, 
1/11/2017 21:30,8.29, 
1/11/2017 21:45,8.29, 
1/11/2017 22:00,8.29, 
1/11/2017 22:15,8.29, 
1/11/2017 22:30,8.29, 
1/11/2017 22:45,8.29, 
1/11/2017 23:00,8.29, 
1/11/2017 23:15,8.29, 
1/11/2017 23:30,8.29, 
1/11/2017 23:45,8.29, 
1/12/2017 0:00,8.29, 
1/12/2017 0:15,8.29, 
1/12/2017 0:30,8.29, 
1/12/2017 0:45,8.29, 
1/12/2017 1:00,8.29, 
1/12/2017 1:15,8.29, 
1/12/2017 1:30,8.29, 
1/12/2017 1:45,8.29, 
1/12/2017 2:00,8.29, 
1/12/2017 2:15,8.29, 
1/12/2017 2:30,8.29, 
1/12/2017 2:45,8.29, 
1/12/2017 3:00,8.29, 
1/12/2017 3:15,8.29, 
1/12/2017 3:30,8.29, 
1/12/2017 3:45,8.29, 
1/12/2017 4:00,8.29, 
1/12/2017 4:15,8.29, 
1/12/2017 4:30,8.29, 
1/12/2017 4:45,8.29, 
1/12/2017 5:00,8.29, 
1/12/2017 5:15,8.29, 
1/12/2017 5:30,8.29, 
1/12/2017 5:45,8.29, 
1/12/2017 6:00,8.29, 
1/12/2017 6:15,8.29, 
1/12/2017 6:30,8.29, 
1/12/2017 6:45,8.29, 
1/12/2017 7:00,8.29, 
1/12/2017 7:15,8.29, 
1/12/2017 7:30,8.29, 
1/12/2017 7:45,8.29, 
1/12/2017 8:00,8.29, 
1/12/2017 8:15,8.29, 
1/12/2017 8:30,8.29, 
1/12/2017 8:45,8.29, 
1/12/2017 9:00,8.29, 
1/12/2017 9:15,8.29, 
1/12/2017 9:30,8.29, 
1/12/2017 9:45,8.29, 
1/12/2017 10:00,8.29, 
1/12/2017 10:15,8.29, 
1/12/2017 10:30,8.29, 
1/12/2017 10:45,8.29, 
1/12/2017 11:00,8.29, 
1/12/2017 11:15,8.29, 
1/12/2017 11:30,8.29, 
1/12/2017 11:45,8.29, 
1/12/2017 12:00,8.29, 
1/12/2017 12:15,8.29, 
1/12/2017 12:30,8.29, 
1/12/2017 12:45,8.29, 
1/12/2017 13:00,8.29, 
1/12/2017 13:15,8.29, 
1/12/2017 13:30,8.29, 
1/12/2017 13:45,8.29, 
1/12/2017 14:00,8.29, 
1/12/2017 14:15,8.29, 
1/12/2017 14:30,8.29, 
1/12/2017 14:45,8.29, 
1/12/2017 15:00,8.29, 
1/12/2017 15:15,8.29, 
1/12/2017 15:30,8.29, 
1/12/2017 15:45,8.29, 
1/12/2017 16:00,8.29, 
1/12/2017 16:15,8.29, 
1/12/2017 16:30,8.29, 
1/12/2017 16:45,8.29, 
1/12/2017 17:00,8.29, 
1/12/2017 17:15,8.29, 
1/12/2017 17:30,8.29, 
1/12/2017 17:45,8.29, 
1/12/2017 18:00,8.29, 
1/12/2017 18:15,8.29, 
1/12/2017 18:30,8.29, 
1/12/2017 18:45,8.29, 
1/12/2017 19:00,8.29, 
1/12/2017 19:15,8.29, 
1/12/2017 19:30,8.29, 
1/12/2017 19:45,8.29, 
1/12/2017 20:00,8.29, 
1/12/2017 20:15,8.29, 
1/12/2017 20:30,8.29, 
1/12/2017 20:45,8.29, 
1/12/2017 21:00,8.29, 
1/12/2017 21:15,8.29, 
1/12/2017 21:30,8.29, 
1/12/2017 21:45,8.29, 
1/12/2017 22:00,8.29, 
1/12/2017 22:15,8.29, 
1/12/2017 22:30,8.29, 
1/12/2017 22:45,8.29, 
1/12/2017 23:00,8.29, 
1/12/2017 23:15,8.29, 
1/12/2017 23:30,8.29, 
1/12/2017 23:45,8.29, 
1/13/2017 0:00,8.29, 
1/13/2017 0:15,8.29, 
1/13/2017 0:30,8.29, 
1/13/2017 0:45,8.29, 
1/13/2017 1:00,8.29, 
1/13/2017 1:15,8.29, 
1/13/2017 1:30,8.29, 
1/13/2017 1:45,8.29, 
1/13/2017 2:00,8.29, 
1/13/2017 2:15,8.29, 
1/13/2017 2:30,8.29, 
1/13/2017 2:45,8.29, 
1/13/2017 3:00,8.29, 
1/13/2017 3:15,8.29, 
1/13/2017 3:30,8.29, 
1/13/2017 3:45,8.29, 
1/13/2017 4:00,8.29, 
1/13/2017 4:15,8.29, 
1/13/2017 4:30,8.29, 
1/13/2017 4:45,8.29, 
1/13/2017 5:00,8.29, 
1/13/2017 5:15,8.29, 
1/13/2017 5:30,8.29, 
1/13/2017 5:45,8.29, 
1/13/2017 6:00,8.29, 
1/13/2017 6:15,8.29, 
1/13/2017 6:30,8.29, 
1/13/2017 6:45,8.29, 
1/13/2017 7:00,8.29, 
1/13/2017 7:15,8.29, 
1/13/2017 7:30,8.29, 
1/13/2017 7:45,8.29, 
1/13/2017 8:00,8.29, 
1/13/2017 8:15,8.29, 
1/13/2017 8:30,8.29, 
1/13/2017 8:45,8.29, 
1/13/2017 9:00,8.29, 
1/13/2017 9:15,8.29, 
1/13/2017 9:30,8.29, 
1/13/2017 9:45,8.29, 
1/13/2017 10:00,8.29, 
1/13/2017 10:15,8.29, 
1/13/2017 10:30,8.29, 
1/13/2017 10:45,8.29, 
1/13/2017 11:00,8.29, 
1/13/2017 11:15,8.29, 
1/13/2017 11:30,8.29, 
1/13/2017 11:45,8.29, 
1/13/2017 12:00,8.29, 
1/13/2017 12:15,8.29, 
1/13/2017 12:30,8.29, 
1/13/2017 12:45,8.29, 
1/13/2017 13:00,8.29, 
1/13/2017 13:15,8.29, 
1/13/2017 13:30,8.29, 
1/13/2017 13:45,8.29, 
1/13/2017 14:00,8.29, 
1/13/2017 14:15,8.29, 
1/13/2017 14:30,8.29, 
1/13/2017 14:45,8.29, 
1/13/2017 15:00,8.29, 
1/13/2017 15:15,8.29, 
1/13/2017 15:30,8.29, 
1/13/2017 15:45,8.29, 
1/13/2017 16:00,8.29, 
1/13/2017 16:15,8.29, 
1/13/2017 16:30,8.29, 
1/13/2017 16:45,8.29, 
1/13/2017 17:00,8.29, 
1/13/2017 17:15,8.29, 
1/13/2017 17:30,8.29, 
1/13/2017 17:45,8.29, 
1/13/2017 18:00,8.29, 
1/13/2017 18:15,8.29, 
1/13/2017 18:30,8.29, 
1/13/2017 18:45,8.29, 
1/13/2017 19:00,8.29, 
1/13/2017 19:15,8.29, 
1/13/2017 19:30,8.29, 
1/13/2017 19:45,8.29, 
1/13/2017 20:00,8.29, 
1/13/2017 20:15,8.29, 
1/13/2017 20:30,8.29, 
1/13/2017 20:45,8.29, 
1/13/2017 21:00,8.29, 
1/13/2017 21:15,8.29, 
1/13/2017 21:30,8.29, 
1/13/2017 21:45,8.29, 
1/13/2017 22:00,8.29, 
1/13/2017 22:15,8.29, 
1/13/2017 22:30,8.29, 
1/13/2017 22:45,8.29, 
1/13/2017 23:00,8.29, 
1/13/2017 23:15,8.29, 
1/13/2017 23:30,8.29, 
1/13/2017 23:45,8.29, 
1/14/2017 0:00,8.29, 
1/14/2017 0:15,8.29, 
1/14/2017 0:30,8.29, 
1/14/2017 0:45,8.29, 
1/14/2017 1:00,8.29, 
1/14/2017 1:15,8.29, 
1/14/2017 1:30,8.29, 
1/14/2017 1:45,8.29, 
1/14/2017 2:00,8.29, 
1/14/2017 2:15,8.29, 
1/14/2017 2:30,8.29, 
1/14/2017 2:45,8.29, 
1/14/2017 3:00,8.29, 
1/14/2017 3:15,8.29, 
1/14/2017 3:30,8.29, 
1/14/2017 3:45,8.29, 
1/14/2017 4:00,8.29, 
1/14/2017 4:15,8.29, 
1/14/2017 4:30,8.29, 
1/14/2017 4:45,8.29, 
1/14/2017 5:00,8.29, 
1/14/2017 5:15,8.29, 
1/14/2017 5:30,8.29, 
1/14/2017 5:45,8.29, 
1/14/2017 6:00,8.29, 
1/14/2017 6:15,8.29, 
1/14/2017 6:30,8.29, 
1/14/2017 6:45,8.29, 
1/14/2017 7:00,8.29, 
1/14/2017 7:15,8.29, 
1/14/2017 7:30,8.29, 
1/14/2017 7:45,8.29, 
1/14/2017 8:00,8.29, 
1/14/2017 8:15,8.29, 
1/14/2017 8:30,8.29, 
1/14/2017 8:45,8.29, 
1/14/2017 9:00,8.29, 
1/14/2017 9:15,8.29, 
1/14/2017 9:30,8.29, 
1/14/2017 9:45,8.29, 
1/14/2017 10:00,8.29, 
1/14/2017 10:15,8.29, 
1/14/2017 10:30,8.29, 
1/14/2017 10:45,8.29, 
1/14/2017 11:00,8.29, 
1/14/2017 11:15,8.29, 
1/14/2017 11:30,8.29, 
1/14/2017 11:45,8.29, 
1/14/2017 12:00,8.29, 
1/14/2017 12:15,8.29, 
1/14/2017 12:30,8.29, 
1/14/2017 12:45,8.29, 
1/14/2017 13:00,8.29, 
1/14/2017 13:15,8.29, 
1/14/2017 13:30,8.29, 
1/14/2017 13:45,8.29, 
1/14/2017 14:00,8.29, 
1/14/2017 14:15,8.29, 
1/14/2017 14:30,8.29, 
1/14/2017 14:45,8.29, 
1/14/2017 15:00,8.29, 
1/14/2017 15:15,8.29, 
1/14/2017 15:30,8.29, 
1/14/2017 15:45,8.29, 
1/14/2017 16:00,8.29, 
1/14/2017 16:15,8.29, 
1/14/2017 16:30,8.29, 
1/14/2017 16:45,8.29, 
1/14/2017 17:00,8.29, 
1/14/2017 17:15,8.29, 
1/14/2017 17:30,8.29, 
1/14/2017 17:45,8.29, 
1/14/2017 18:00,8.29, 
1/14/2017 18:15,8.29, 
1/14/2017 18:30,8.29, 
1/14/2017 18:45,8.29, 
1/14/2017 19:00,8.29, 
1/14/2017 19:15,8.29, 
1/14/2017 19:30,8.29, 
1/14/2017 19:45,8.29, 
1/14/2017 20:00,8.29, 
1/14/2017 20:15,8.29, 
1/14/2017 20:30,8.29, 
1/14/2017 20:45,8.29, 
1/14/2017 21:00,8.29, 
1/14/2017 21:15,8.29, 
1/14/2017 21:30,8.29, 
1/14/2017 21:45,8.29, 
1/14/2017 22:00,8.29, 
1/14/2017 22:15,8.29, 
1/14/2017 22:30,8.29, 
1/14/2017 22:45,8.29, 
1/14/2017 23:00,8.29, 
1/14/2017 23:15,8.29, 
1/14/2017 23:30,8.29, 
1/14/2017 23:45,8.29, 
1/15/2017 0:00,8.29, 
1/15/2017 0:15,8.29, 
1/15/2017 0:30,8.29, 
1/15/2017 0:45,8.29, 
1/15/2017 1:00,8.29, 
1/15/2017 1:15,8.29, 
1/15/2017 1:30,8.29, 
1/15/2017 1:45,8.29, 
1/15/2017 2:00,8.29, 
1/15/2017 2:15,8.29, 
1/15/2017 2:30,8.29, 
1/15/2017 2:45,8.29, 
1/15/2017 3:00,8.29, 
1/15/2017 3:15,8.29, 
1/15/2017 3:30,8.29, 
1/15/2017 3:45,8.29, 
1/15/2017 4:00,8.29, 
1/15/2017 4:15,8.29, 
1/15/2017 4:30,8.29, 
1/15/2017 4:45,8.29, 
1/15/2017 5:00,8.29, 
1/15/2017 5:15,8.29, 
1/15/2017 5:30,8.29, 
1/15/2017 5:45,8.29, 
1/15/2017 6:00,8.29, 
1/15/2017 6:15,8.29, 
1/15/2017 6:30,8.29, 
1/15/2017 6:45,8.29, 
1/15/2017 7:00,8.29, 
1/15/2017 7:15,8.29, 
1/15/2017 7:30,8.29, 
1/15/2017 7:45,8.29, 
1/15/2017 8:00,8.29, 
1/15/2017 8:15,8.29, 
1/15/2017 8:30,8.29, 
1/15/2017 8:45,8.29, 
1/15/2017 9:00,8.29, 
1/15/2017 9:15,8.29, 
1/15/2017 9:30,8.29, 
1/15/2017 9:45,8.29, 
1/15/2017 10:00,8.29, 
1/15/2017 10:15,8.29, 
1/15/2017 10:30,8.29, 
1/15/2017 10:45,8.29, 
1/15/2017 11:00,8.29, 
1/15/2017 11:15,8.29, 
1/15/2017 11:30,8.29, 
1/15/2017 11:45,8.29, 
1/15/2017 12:00,8.29, 
1/15/2017 12:15,8.29, 
1/15/2017 12:30,8.29, 
1/15/2017 12:45,8.29, 
1/15/2017 13:00,8.29, 
1/15/2017 13:15,8.29, 
1/15/2017 13:30,8.29, 
1/15/2017 13:45,8.29, 
1/15/2017 14:00,8.29, 
1/15/2017 14:15,8.29, 
1/15/2017 14:30,8.29, 
1/15/2017 14:45,8.29, 
1/15/2017 15:00,8.29, 
1/15/2017 15:15,8.29, 
1/15/2017 15:30,8.29, 
1/15/2017 15:45,8.29, 
1/15/2017 16:00,8.29, 
1/15/2017 16:15,8.29, 
1/15/2017 16:30,8.29, 
1/15/2017 16:45,8.29, 
1/15/2017 17:00,8.29, 
1/15/2017 17:15,8.29, 
1/15/2017 17:30,8.29, 
1/15/2017 17:45,8.29, 
1/15/2017 18:00,8.29, 
1/15/2017 18:15,8.29, 
1/15/2017 18:30,8.29, 
1/15/2017 18:45,8.29, 
1/15/2017 19:00,8.29, 
1/15/2017 19:15,8.29, 
1/15/2017 19:30,8.29, 
1/15/2017 19:45,8.29, 
1/15/2017 20:00,8.29, 
1/15/2017 20:15,8.29, 
1/15/2017 20:30,8.29, 
1/15/2017 20:45,8.29, 
1/15/2017 21:00,8.29, 
1/15/2017 21:15,8.29, 
1/15/2017 21:30,8.29, 
1/15/2017 21:45,8.29, 
1/15/2017 22:00,8.29, 
1/15/2017 22:15,8.29, 
1/15/2017 22:30,8.29, 
1/15/2017 22:45,8.29, 
1/15/2017 23:00,8.29, 
1/15/2017 23:15,8.29, 
1/15/2017 23:30,8.29, 
1/15/2017 23:45,8.29, 
1/16/2017 0:00,8.29, 
1/16/2017 0:15,8.29, 
1/16/2017 0:30,8.29, 
1/16/2017 0:45,8.29, 
1/16/2017 1:00,8.29, 
1/16/2017 1:15,8.29, 
1/16/2017 1:30,8.29, 
1/16/2017 1:45,8.29, 
1/16/2017 2:00,8.29, 
1/16/2017 2:15,8.29, 
1/16/2017 2:30,8.29, 
1/16/2017 2:45,8.29, 
1/16/2017 3:00,8.29, 
1/16/2017 3:15,8.29, 
1/16/2017 3:30,8.29, 
1/16/2017 3:45,8.29, 
1/16/2017 4:00,8.29, 
1/16/2017 4:15,8.29, 
1/16/2017 4:30,8.29, 
1/16/2017 4:45,8.29, 
1/16/2017 5:00,8.29, 
1/16/2017 5:15,8.29, 
1/16/2017 5:30,8.29, 
1/16/2017 5:45,8.29, 
1/16/2017 6:00,8.29, 
1/16/2017 6:15,8.29, 
1/16/2017 6:30,8.29, 
1/16/2017 6:45,8.29, 
1/16/2017 7:00,8.29, 
1/16/2017 7:15,8.29, 
1/16/2017 7:30,8.29, 
1/16/2017 7:45,8.29, 
1/16/2017 8:00,8.29, 
1/16/2017 8:15,8.29, 
1/16/2017 8:30,8.29, 
1/16/2017 8:45,8.29, 
1/16/2017 9:00,8.29, 
1/16/2017 9:15,8.29, 
1/16/2017 9:30,8.29, 
1/16/2017 9:45,8.29, 
1/16/2017 10:00,8.29, 
1/16/2017 10:15,8.29, 
1/16/2017 10:30,8.29, 
1/16/2017 10:45,8.29, 
1/16/2017 11:00,8.29, 
1/16/2017 11:15,8.29, 
1/16/2017 11:30,8.29, 
1/16/2017 11:45,8.29, 
1/16/2017 12:00,8.29, 
1/16/2017 12:15,8.29, 
1/16/2017 12:30,8.29, 
1/16/2017 12:45,8.29, 
1/16/2017 13:00,8.29, 
1/16/2017 13:15,8.29, 
1/16/2017 13:30,8.29, 
1/16/2017 13:45,8.29, 
1/16/2017 14:00,8.29, 
1/16/2017 14:15,8.29, 
1/16/2017 14:30,8.29, 
1/16/2017 14:45,8.29, 
1/16/2017 15:00,8.29, 
1/16/2017 15:15,8.29, 
1/16/2017 15:30,8.29, 
1/16/2017 15:45,8.29, 
1/16/2017 16:00,8.29, 
1/16/2017 16:15,8.29, 
1/16/2017 16:30,8.29, 
1/16/2017 16:45,8.29, 
1/16/2017 17:00,8.29, 
1/16/2017 17:15,8.29, 
1/16/2017 17:30,8.29, 
1/16/2017 17:45,8.29, 
1/16/2017 18:00,8.29, 
1/16/2017 18:15,8.29, 
1/16/2017 18:30,8.29, 
1/16/2017 18:45,8.29, 
1/16/2017 19:00,8.29, 
1/16/2017 19:15,8.29, 
1/16/2017 19:30,8.29, 
1/16/2017 19:45,8.29, 
1/16/2017 20:00,8.29, 
1/16/2017 20:15,8.29, 
1/16/2017 20:30,8.29, 
1/16/2017 20:45,8.29, 
1/16/2017 21:00,8.29, 
1/16/2017 21:15,8.29, 
1/16/2017 21:30,8.29, 
1/16/2017 21:45,8.29, 
1/16/2017 22:00,8.29, 
1/16/2017 22:15,8.29, 
1/16/2017 22:30,8.29, 
1/16/2017 22:45,8.29, 
1/16/2017 23:00,8.29, 
1/16/2017 23:15,8.29, 
1/16/2017 23:30,8.29, 
1/16/2017 23:45,8.29, 
1/17/2017 0:00,8.29, 
1/17/2017 0:15,8.29, 
1/17/2017 0:30,8.29, 
1/17/2017 0:45,8.29, 
1/17/2017 1:00,8.29, 
1/17/2017 1:15,8.29, 
1/17/2017 1:30,8.29, 
1/17/2017 1:45,8.29, 
1/17/2017 2:00,8.29, 
1/17/2017 2:15,8.29, 
1/17/2017 2:30,8.29, 
1/17/2017 2:45,8.29, 
1/17/2017 3:00,8.29, 
1/17/2017 3:15,8.29, 
1/17/2017 3:30,8.29, 
1/17/2017 3:45,8.29, 
1/17/2017 4:00,8.29, 
1/17/2017 4:15,8.29, 
1/17/2017 4:30,8.29, 
1/17/2017 4:45,8.29, 
1/17/2017 5:00,8.29, 
1/17/2017 5:15,8.29, 
1/17/2017 5:30,8.29, 
1/17/2017 5:45,8.29, 
1/17/2017 6:00,8.29, 
1/17/2017 6:15,8.29, 
1/17/2017 6:30,8.29, 
1/17/2017 6:45,8.29, 
1/17/2017 7:00,8.29, 
1/17/2017 7:15,8.29, 
1/17/2017 7:30,8.29, 
1/17/2017 7:45,8.29, 
1/17/2017 8:00,8.29, 
1/17/2017 8:15,8.29, 
1/17/2017 8:30,8.29, 
1/17/2017 8:45,8.29, 
1/17/2017 9:00,8.29, 
1/17/2017 9:15,8.29, 
1/17/2017 9:30,8.29, 
1/17/2017 9:45,8.29, 
1/17/2017 10:00,8.29, 
1/17/2017 10:15,8.29, 
1/17/2017 10:30,8.29, 
1/17/2017 10:45,8.29, 
1/17/2017 11:00,8.29, 
1/17/2017 11:15,8.29, 
1/17/2017 11:30,8.29, 
1/17/2017 11:45,8.29, 
1/17/2017 12:00,8.29, 
1/17/2017 12:15,8.29, 
1/17/2017 12:30,8.29, 
1/17/2017 12:45,8.29, 
1/17/2017 13:00,8.29, 
1/17/2017 13:15,8.29, 
1/17/2017 13:30,8.29, 
1/17/2017 13:45,8.29, 
1/17/2017 14:00,8.29, 
1/17/2017 14:15,8.29, 
1/17/2017 14:30,8.29, 
1/17/2017 14:45,8.29, 
1/17/2017 15:00,8.29, 
1/17/2017 15:15,8.29, 
1/17/2017 15:30,8.29, 
1/17/2017 15:45,8.29, 
1/17/2017 16:00,8.29, 
1/17/2017 16:15,8.29, 
1/17/2017 16:30,8.29, 
1/17/2017 16:45,8.29, 
1/17/2017 17:00,8.29, 
1/17/2017 17:15,8.29, 
1/17/2017 17:30,8.29, 
1/17/2017 17:45,8.29, 
1/17/2017 18:00,8.29, 
1/17/2017 18:15,8.29, 
1/17/2017 18:30,8.29, 
1/17/2017 18:45,8.29, 
1/17/2017 19:00,8.29, 
1/17/2017 19:15,8.29, 
1/17/2017 19:30,8.29, 
1/17/2017 19:45,8.29, 
1/17/2017 20:00,8.29, 
1/17/2017 20:15,8.29, 
1/17/2017 20:30,8.29, 
1/17/2017 20:45,8.29, 
1/17/2017 21:00,8.29, 
1/17/2017 21:15,8.29, 
1/17/2017 21:30,8.29, 
1/17/2017 21:45,8.29, 
1/17/2017 22:00,8.29, 
1/17/2017 22:15,8.29, 
1/17/2017 22:30,8.29, 
1/17/2017 22:45,8.29, 
1/17/2017 23:00,8.29, 
1/17/2017 23:15,8.29, 
1/17/2017 23:30,8.29, 
1/17/2017 23:45,8.29, 
1/18/2017 0:00,8.29, 
1/18/2017 0:15,8.29, 
1/18/2017 0:30,8.29, 
1/18/2017 0:45,8.29, 
1/18/2017 1:00,8.29, 
1/18/2017 1:15,8.29, 
1/18/2017 1:30,8.29, 
1/18/2017 1:45,8.29, 
1/18/2017 2:00,8.3, 
1/18/2017 2:15,8.31, 
1/18/2017 2:30,8.32, 
1/18/2017 2:45,8.33, 
1/18/2017 3:00,8.33, 
1/18/2017 3:15,8.33, 
1/18/2017 3:30,8.34, 
1/18/2017 3:45,8.34, 
1/18/2017 4:00,8.34, 
1/18/2017 4:15,8.34, 
1/18/2017 4:30,8.34, 
1/18/2017 4:45,8.34, 
1/18/2017 5:00,8.34, 
1/18/2017 5:15,8.34, 
1/18/2017 5:30,8.34, 
1/18/2017 5:45,8.34, 
1/18/2017 6:00,8.34, 
1/18/2017 6:15,8.34, 
1/18/2017 6:30,8.34, 
1/18/2017 6:45,8.34, 
1/18/2017 7:00,8.34, 
1/18/2017 7:15,8.34, 
1/18/2017 7:30,8.34, 
1/18/2017 7:45,8.34, 
1/18/2017 8:00,8.34, 
1/18/2017 8:15,8.34, 
1/18/2017 8:30,8.34, 
1/18/2017 8:45,8.34, 
1/18/2017 9:00,8.34, 
1/18/2017 9:15,8.34, 
1/18/2017 9:30,8.34, 
1/18/2017 9:45,8.34, 
1/18/2017 10:00,8.34, 
1/18/2017 10:15,8.34, 
1/18/2017 10:30,8.34, 
1/18/2017 10:45,8.34, 
1/18/2017 11:00,8.34, 
1/18/2017 11:15,8.34, 
1/18/2017 11:30,8.34, 
1/18/2017 11:45,8.34, 
1/18/2017 12:00,8.34, 
1/18/2017 12:15,8.34, 
1/18/2017 12:30,8.34, 
1/18/2017 12:45,8.34, 
1/18/2017 13:00,8.34, 
1/18/2017 13:15,8.34, 
